state,year,percent_broadband,percent_internet_connection,percent_over_60
Utah,2019,0.8754910490099942,0.8788136451679247,0.15456457662759038
Utah,2020,0.8934796975606464,0.8959988837339101,0.15700364205952008
Vermont,2000,0.022000000000000002,0.495,0.16725112388248223
Vermont,2001,0.08900000000000001,0.478,0.17026771741610217
Vermont,2002,0.132,0.499,0.1732843109497221
Vermont,2003,0.17600000000000002,0.521,0.17630090448334207
Vermont,2004,0.257,0.5770000000000001,0.179317498016962
Vermont,2005,0.33799999999999997,0.633,0.18233409155058194
Vermont,2006,0.419,0.6890000000000001,0.1874955922988646
Vermont,2007,0.5,0.745,0.19078187021733461
Vermont,2008,0.575,0.754,0.2013697748161025
Vermont,2009,0.65,0.763,0.20480892949047863
Vermont,2010,0.742,0.7929999999999999,0.19939672379048407
Vermont,2011,0.765,0.804,0.2056890223022987
Vermont,2012,0.8390000000000001,0.8540000000000001,0.21268493264566793
Vermont,2013,0.8059999999999999,0.8190000000000001,0.2198212505432143
Vermont,2014,0.8170000000000001,0.8240000000000001,0.2271576318974133
Vermont,2015,0.7885739714906035,0.795597669354364,0.2347942241032614
Vermont,2016,0.8132442519318518,0.8216330326347552,0.24234769237156467
Vermont,2017,0.7884837868222757,0.7965343183708202,0.2500480279714906
Vermont,2018,0.8030462065368759,0.8092561703307921,0.2572222657793807
Vermont,2019,0.8164631678222444,0.8224505728207239,0.26519390113612884
Vermont,2020,0.8308430107405749,0.8370527901632858,0.27113431783963865
Virginia,2000,0.035,0.45,0.15052620500203787
Virginia,2001,0.078,0.474,0.15226930500117644
Virginia,2002,0.135,0.504,0.154012405000315
Virginia,2003,0.192,0.535,0.15575550499945356
Virginia,2004,0.289,0.585,0.1574986049985921
Virginia,2005,0.386,0.635,0.1592417049977307
Virginia,2006,0.483,0.685,0.16204929971461035
Virginia,2007,0.58,0.735,0.16792488574110445
Virginia,2008,0.638,0.745,0.1726188231335746
Virginia,2009,0.696,0.754,0.1744903642077033
Virginia,2010,0.735,0.7659999999999999,0.17080617423091823
Virginia,2011,0.7340000000000001,0.758,0.1752474580479504
Virginia,2012,0.7659999999999999,0.775,0.17936981555105425
Virginia,2013,0.8029999999999999,0.813,0.18321646415418608
Virginia,2014,0.8170000000000001,0.823,0.18714691310377318
Virginia,2015,0.7872429058724443,0.7916128481973159,0.19145474606467772
Virginia,2016,0.834905206704572,0.8388226072935105,0.19632381546709318
Virginia,2017,0.8015839758401071,0.8069461456526135,0.20145669016508821
Virginia,2018,0.8207930287242431,0.8247342504111507,0.20669107584777058
Virginia,2019,0.8398457372413536,0.8429365496208401,0.21187365773556524
Virginia,2020,0.860913504255018,0.8633597780988851,0.21604203278320175
Washington,2000,0.057,0.486,0.14815152250861494
Washington,2001,0.096,0.513,0.14987048646560672
Washington,2002,0.18100000000000002,0.529,0.1515894504225985
Washington,2003,0.267,0.546,0.15330841437959028
Washington,2004,0.35700000000000004,0.598,0.15502737833658206
Washington,2005,0.447,0.65,0.15674634229357384
Washington,2006,0.537,0.7020000000000001,0.16230687710900188
Washington,2007,0.627,0.754,0.16923349489767522
Washington,2008,0.696,0.784,0.17200312586651487
Washington,2009,0.765,0.8140000000000001,0.17443637228502468
Washington,2010,0.812,0.838,0.17191783880534595
Washington,2011,0.841,0.862,0.1768228479695529
Washington,2012,0.8390000000000001,0.848,0.1816937178221245
Washington,2013,0.828,0.8370000000000001,0.1868967277892081
Washington,2014,0.853,0.86,0.19186192216025139
Washington,2015,0.8398227984157192,0.8441581002230837,0.1967097675973994
Washington,2016,0.8746972253322383,0.8785611377722288,0.2018749506937931
Washington,2017,0.8439418047601357,0.8492613665435641,0.2055419501930762
Washington,2018,0.8653077286261204,0.8692304698254514,0.20947280191096215
Washington,2019,0.8837552939170777,0.8867801387166672,0.213705717651028
Washington,2020,0.9011825390847361,0.9037250044909839,0.21763375935861265
West Virginia,2000,0.031,0.34,0.20062277973659878
West Virginia,2001,0.045,0.377,0.20140930040844088
West Virginia,2002,0.08900000000000001,0.39399999999999996,0.20219582108028297
West Virginia,2003,0.133,0.41100000000000003,0.20298234175212504
West Virginia,2004,0.19399999999999998,0.447,0.20376886242396713
West Virginia,2005,0.256,0.484,0.20455538309580923
West Virginia,2006,0.317,0.521,0.20756295127222335
West Virginia,2007,0.379,0.5579999999999999,0.21095287894549497
West Virginia,2008,0.48,0.611,0.21919923636018931
West Virginia,2009,0.581,0.664,0.22102543333606262
West Virginia,2010,0.6579999999999999,0.718,0.2193831818957172
West Virginia,2011,0.6679999999999999,0.71,0.22398790709564487
West Virginia,2012,0.6920000000000001,0.701,0.22956355671849643
West Virginia,2013,0.713,0.725,0.2336866421848287
West Virginia,2014,0.731,0.7390000000000001,0.2384165973975676
West Virginia,2015,0.6992697997816544,0.7031486543886208,0.24417960268334576
West Virginia,2016,0.7431407653721884,0.7462378397091917,0.24941498040184346
West Virginia,2017,0.7050708532785843,0.7098340588148375,0.2554927122241803
West Virginia,2018,0.7306369552236363,0.7343332298863717,0.2613843002994991
West Virginia,2019,0.760881632422235,0.7640710634260871,0.2672737927865713
West Virginia,2020,0.7895042231153601,0.7923185356187051,0.2724028535608097
Wisconsin,2000,0.027000000000000003,0.401,0.1692033913315031
Wisconsin,2001,0.066,0.45,0.16953401303798768
Wisconsin,2002,0.133,0.478,0.16986463474447225
Wisconsin,2003,0.2,0.505,0.17019525645095684
Wisconsin,2004,0.29600000000000004,0.5579999999999999,0.1705258781574414
Wisconsin,2005,0.39299999999999996,0.61,0.17085649986392598
Wisconsin,2006,0.489,0.662,0.17529505052275657
Wisconsin,2007,0.585,0.7140000000000001,0.18001353175141566
Wisconsin,2008,0.6579999999999999,0.7490000000000001,0.1825934333670696
Wisconsin,2009,0.731,0.784,0.18753569992363975
Wisconsin,2010,0.777,0.8059999999999999,0.18425111126443722
Wisconsin,2011,0.7859999999999999,0.805,0.188624568901831
Wisconsin,2012,0.7929999999999999,0.804,0.19319653419360147
Wisconsin,2013,0.787,0.799,0.19839225382876186
Wisconsin,2014,0.8059999999999999,0.815,0.20389498683946664
Wisconsin,2015,0.7707126789332971,0.7764559149278865,0.20952133159251196
Wisconsin,2016,0.8143326481700927,0.8206637908584364,0.21504386426769453
Wisconsin,2017,0.783375881025984,0.7905828610492993,0.21988396411240457
Wisconsin,2018,0.8050176473204392,0.8109399866588651,0.2257004281812559
Wisconsin,2019,0.8261457236206761,0.831191405488017,0.23172074057853986
Wisconsin,2020,0.8476636947994391,0.8519673582330888,0.23630341098420435
Wyoming,2000,0.016,0.45299999999999996,0.15664402509609504
Wyoming,2001,0.063,0.48,0.1600189714954203
Wyoming,2002,0.096,0.496,0.16339391789474556
Wyoming,2003,0.13,0.512,0.16676886429407078
Wyoming,2004,0.239,0.5529999999999999,0.17014381069339604
Wyoming,2005,0.34700000000000003,0.595,0.1735187570927213
Wyoming,2006,0.456,0.637,0.1727462310972342
Wyoming,2007,0.564,0.679,0.17414455941701892
Wyoming,2008,0.6409999999999999,0.718,0.17533247726538856
Wyoming,2009,0.7170000000000001,0.757,0.1749627942014074
Wyoming,2010,0.784,0.795,0.1760789913101494
Wyoming,2011,0.787,0.8029999999999999,0.17835683264917604
Wyoming,2012,0.821,0.8270000000000001,0.18161594732082095
Wyoming,2013,0.8009999999999999,0.81,0.18580895017662513
Wyoming,2014,0.809,0.8170000000000001,0.19254203817116355
Wyoming,2015,0.7802374719447182,0.7873912910538707,0.19897218978089598
Wyoming,2016,0.833333630444239,0.8381801188628873,0.2057959381094251
Wyoming,2017,0.7933118211290894,0.7990766036736059,0.21190672153635118
Wyoming,2018,0.8119362294746458,0.8168451632484932,0.21980592469355625
Wyoming,2019,0.8352332154366122,0.8393661913681384,0.22543302858401718
Wyoming,2020,0.8595259956805672,0.8623767852472441,0.2326265851090913
